listing_id,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,reviews_per_month,review_scores_value
4022565,19,4,0,2014-11-30,2023-07-02,4.58,4.53,4.42,4.72,4.79,4.89,0.18,4.53
4024085,22,0,0,2014-09-14,2019-12-21,4.64,4.95,4.47,4.89,4.85,4.5,0.2,4.6
4025236,27,0,0,2014-09-15,2017-08-25,4.78,4.81,4.7,4.89,4.96,4.7,0.25,4.74
4025438,18,0,0,2014-09-05,2019-08-25,4.94,5.0,4.67,5.0,5.0,4.72,0.16,4.94
4033904,47,29,0,2021-10-27,2023-07-11,4.89,4.87,4.91,4.94,4.98,4.74,2.05,4.87
4054129,27,3,1,2019-05-05,2023-08-21,4.81,4.93,4.78,4.96,4.96,4.74,0.51,4.89
4055607,453,31,1,2014-10-14,2023-08-29,4.9,4.94,4.91,4.94,4.94,4.96,4.17,4.87
4083095,394,39,2,2014-10-17,2023-08-21,4.9,4.94,4.9,4.97,4.97,4.98,3.63,4.9
4085972,126,0,0,2014-10-19,2022-08-05,4.41,4.62,4.4,4.71,4.75,4.74,1.16,4.42
4092017,3,0,0,2014-11-08,2016-03-22,4.67,4.67,5.0,4.33,5.0,5.0,0.03,4.67
4204367,276,44,0,2014-10-13,2023-07-17,4.55,4.79,4.62,4.85,4.82,4.37,2.54,4.6
4218583,20,3,0,2014-11-21,2023-05-28,4.6,4.55,4.15,4.8,4.9,5.0,0.19,4.45
4231934,474,46,1,2014-12-15,2023-09-03,4.52,4.69,4.54,4.87,4.81,4.3,4.45,4.47
4244705,431,87,8,2014-10-06,2023-09-11,4.84,4.88,4.86,4.93,4.92,4.72,3.96,4.72
4284144,513,27,0,2015-04-20,2023-08-07,4.74,4.82,4.89,4.91,4.89,4.95,5.01,4.69
4286181,23,3,0,2015-04-19,2023-07-01,4.91,4.83,4.91,4.87,4.87,4.52,0.22,4.61
4301665,429,37,0,2014-10-24,2023-08-13,4.85,4.89,4.87,4.95,4.94,4.69,3.96,4.8
4325533,198,16,0,2014-11-05,2023-08-13,4.8,4.87,4.93,4.91,4.89,4.98,1.84,4.72
4343926,17,1,0,2014-11-03,2023-05-18,4.76,4.65,4.47,4.82,4.82,4.94,0.16,4.53
4359352,44,0,0,2014-10-29,2021-09-06,4.88,4.93,4.7,4.81,4.93,4.91,0.41,4.67
4408378,436,64,6,2014-11-21,2023-09-08,4.88,4.91,4.88,4.95,4.98,4.79,4.06,4.83
4411488,21,4,0,2014-11-28,2023-03-13,4.33,4.48,4.19,4.62,4.71,5.0,0.2,4.38
4416095,104,3,0,2014-11-21,2023-02-26,4.85,4.91,4.86,4.89,4.9,4.93,0.97,4.87
4417414,1,0,0,2015-01-16,2015-01-16,5.0,5.0,5.0,5.0,5.0,5.0,0.01,5.0
4420920,282,50,3,2014-11-19,2023-09-10,4.86,4.88,4.94,4.97,4.9,4.78,2.63,4.86
4427874,172,4,1,2014-12-06,2023-09-05,4.56,4.78,4.56,4.73,4.8,4.87,1.61,4.66
4447266,10,0,0,2015-06-06,2022-08-28,4.9,4.7,5.0,4.8,4.44,5.0,0.1,4.7
4468741,1,0,0,2014-12-28,2014-12-28,5.0,5.0,4.0,4.0,5.0,5.0,0.01,5.0
4482945,152,30,3,2014-11-12,2023-09-05,4.86,4.91,4.85,4.97,4.94,4.72,1.41,4.84
4535738,98,0,0,2014-11-19,2022-07-10,4.8,4.82,4.75,4.91,4.9,4.66,0.91,4.69
4545885,873,131,10,2014-12-07,2023-08-29,4.68,4.77,4.77,4.89,4.89,4.8,8.18,4.7
4552932,372,48,6,2015-01-17,2023-09-04,4.95,4.97,4.93,4.98,4.98,4.98,3.53,4.9
4565447,175,19,1,2014-11-18,2023-09-10,4.83,4.87,4.66,4.92,4.97,4.66,1.63,4.78
4573504,14,3,0,2015-04-13,2023-05-21,4.92,4.92,4.92,5.0,5.0,4.58,0.14,4.75
4574014,64,38,2,2015-01-09,2023-08-28,4.89,4.95,4.97,4.98,4.95,4.86,0.61,4.87
4579903,65,0,0,2015-09-18,2022-06-03,4.77,4.9,4.87,4.98,4.89,5.0,0.67,4.71
4580159,31,1,0,2015-01-01,2022-11-20,4.97,4.97,4.9,4.97,5.0,4.97,0.29,4.74
4597473,130,0,0,2015-06-05,2019-11-04,4.68,4.78,4.43,4.91,4.93,4.29,1.29,4.69
4604357,344,26,3,2014-12-18,2023-09-10,4.85,4.92,4.87,4.96,4.99,4.97,3.23,4.85
4605036,43,3,1,2016-07-17,2023-08-22,4.93,5.0,4.91,4.95,4.95,4.67,0.49,4.88
4616068,237,36,0,2015-03-06,2023-07-27,4.74,4.84,4.72,4.83,4.78,4.93,2.28,4.73
4622571,48,0,0,2015-03-07,2022-04-03,4.91,4.98,4.85,4.96,4.96,4.98,0.46,4.74
4634946,303,1,1,2014-12-19,2023-09-06,4.86,4.89,4.74,4.97,4.98,4.85,2.85,4.88
4635196,15,0,0,2017-04-04,2019-10-23,4.5,4.71,4.36,4.93,4.93,5.0,0.19,4.64
4645378,247,11,0,2015-01-04,2022-11-26,4.97,4.97,4.98,4.96,4.98,4.99,2.33,4.91
4708026,26,3,0,2017-10-03,2023-04-20,4.32,4.6,4.56,4.4,4.64,5.0,0.36,4.64
4730124,317,19,2,2015-03-31,2023-08-23,4.88,4.94,4.87,4.97,4.94,4.69,3.08,4.82
4730309,292,8,2,2015-03-01,2023-08-26,4.67,4.77,4.66,4.92,4.89,4.61,2.81,4.69
4751469,4,0,0,2015-01-17,2019-10-12,4.5,4.75,4.25,4.75,4.75,4.75,0.04,4.25
4758676,37,2,0,2015-01-04,2023-06-05,4.73,4.84,4.76,4.92,4.92,4.84,0.35,4.76
4767589,145,71,2,2019-06-09,2023-08-27,4.9,4.97,4.91,4.97,4.97,4.72,2.79,4.86
4782976,0,0,0,,,,,,,,,,
4789751,103,0,0,2015-04-18,2022-06-25,4.55,4.73,4.61,4.81,4.77,4.95,1.01,4.69
4801046,566,85,3,2015-09-14,2023-09-01,4.92,4.96,4.93,4.98,4.98,4.96,5.81,4.88
4841217,7,0,0,2020-02-17,2022-07-07,5.0,5.0,4.86,5.0,4.86,5.0,0.16,4.86
4848799,119,29,0,2015-04-14,2023-08-13,4.86,4.91,4.85,4.95,4.9,4.99,1.16,4.82
4860800,4,0,0,2015-01-13,2017-11-22,3.0,3.0,4.0,3.0,3.0,3.0,0.04,2.5
4881590,144,19,0,2015-02-22,2023-08-07,4.55,4.57,4.44,4.87,4.7,4.73,1.38,4.49
4887569,70,0,0,2017-03-25,2019-10-21,4.66,4.8,4.71,4.91,4.93,4.75,0.89,4.74
4901758,0,0,0,,,,,,,,,,
4922023,422,2,0,2015-02-01,2022-11-30,4.91,4.96,4.95,4.97,4.97,4.95,4.02,4.89
4924193,17,0,0,2017-03-25,2022-08-31,5.0,4.82,4.53,4.88,5.0,4.94,0.22,4.76
4928685,40,18,2,2017-09-25,2023-08-28,4.88,4.88,4.73,4.98,4.98,4.85,0.55,4.83
4936102,7,0,0,2015-07-16,2019-05-22,4.86,5.0,5.0,5.0,5.0,4.86,0.07,4.86
4943572,28,4,1,2022-03-22,2023-08-27,4.82,4.71,4.46,4.96,4.89,5.0,1.55,4.79
4948442,26,0,0,2015-01-11,2017-07-01,4.88,4.96,5.0,4.96,5.0,4.96,0.25,4.96
4978586,58,0,0,2016-05-31,2021-09-15,4.79,4.88,4.83,4.97,4.93,4.76,0.65,4.91
4978657,34,3,0,2020-01-19,2023-07-30,4.94,4.94,4.88,4.97,5.0,5.0,0.76,4.85
5003334,43,0,0,2015-02-01,2019-12-21,4.71,4.85,4.48,4.95,4.9,4.9,0.41,4.8
5012334,39,0,0,2021-10-18,2022-09-10,4.95,4.97,4.9,4.97,4.95,4.9,1.68,5.0
5014903,59,0,0,2015-04-18,2022-07-02,4.85,4.85,4.93,4.88,4.9,4.66,0.58,4.71
5015395,5,0,0,2015-08-29,2017-03-26,5.0,4.4,4.6,4.8,5.0,4.4,0.05,4.6
5018679,133,6,1,2015-03-16,2023-08-27,4.83,4.86,4.88,4.94,4.91,4.92,1.29,4.77
5026926,40,5,0,2020-07-03,2023-08-08,4.88,4.93,4.8,5.0,4.93,5.0,1.03,4.9
5030765,66,11,0,2015-03-27,2023-06-09,4.89,4.91,4.92,4.95,4.97,4.86,0.64,4.8
5030785,94,17,0,2015-04-13,2023-06-19,4.88,4.98,4.95,4.99,5.0,4.86,0.92,4.85
5051005,85,0,0,2015-03-22,2019-10-27,4.93,4.94,4.94,4.86,4.95,4.98,0.82,4.82
5066458,107,59,5,2015-04-12,2023-09-06,4.81,4.81,4.82,4.85,4.82,4.65,1.04,4.76
5075773,461,49,0,2016-07-31,2023-07-05,4.85,4.89,4.94,4.95,4.81,4.96,5.32,4.79
5076606,77,27,2,2015-09-22,2023-08-20,4.6,4.74,4.38,4.88,4.86,4.96,0.79,4.61
5082818,156,18,0,2015-05-10,2023-07-30,4.71,4.76,4.75,4.91,4.84,4.66,1.53,4.75
5089725,123,0,0,2016-01-17,2022-07-31,4.85,4.92,4.88,4.92,4.96,4.98,1.32,4.72
5111311,136,6,1,2015-06-10,2023-09-02,4.8,4.81,4.86,4.88,4.9,4.68,1.35,4.73
5132940,553,58,4,2015-02-13,2023-08-29,4.86,4.92,4.93,4.95,4.94,4.77,5.29,4.85
5140121,184,1,0,2015-04-20,2023-04-30,4.89,4.91,4.86,4.93,4.95,4.58,1.8,4.81
5145487,65,4,0,2015-03-03,2023-06-19,4.31,4.55,4.06,4.8,4.8,4.17,0.63,4.27
5156582,308,30,1,2016-02-28,2023-08-19,4.78,4.86,4.85,4.87,4.8,4.72,3.35,4.74
5166322,423,67,0,2015-02-14,2023-07-05,4.87,4.9,4.9,4.91,4.77,4.95,4.05,4.78
5195346,83,1,0,2015-05-19,2023-04-30,4.7,4.8,4.86,4.85,4.88,4.35,0.82,4.74
5239084,100,32,1,2015-05-02,2023-08-20,4.85,4.91,4.76,4.95,4.96,4.99,0.98,4.81
5262416,334,48,4,2015-02-09,2023-09-10,4.97,4.99,4.98,4.98,4.96,4.87,3.19,4.92
5278479,439,33,0,2015-03-05,2023-08-13,4.67,4.67,4.63,4.87,4.84,4.59,4.23,4.61
5286261,40,18,0,2017-04-01,2023-07-23,4.95,4.97,5.0,5.0,5.0,5.0,0.51,4.92
5318112,207,71,3,2015-05-20,2023-08-26,4.87,4.89,4.75,4.98,4.96,4.98,2.04,4.85
5354872,131,24,1,2019-03-22,2023-08-27,4.91,4.92,4.95,4.98,4.94,4.82,2.4,4.85
5372128,53,0,0,2015-04-01,2021-08-29,4.47,4.77,4.31,4.94,4.85,4.92,0.51,4.6
5405966,251,28,0,2015-03-02,2023-07-19,4.85,4.93,4.96,4.93,4.92,4.78,2.42,4.81
5560185,376,3,0,2015-04-08,2023-05-25,4.94,4.94,4.92,4.97,4.98,4.98,3.66,4.86
5592949,358,71,2,2015-03-17,2023-09-10,4.85,4.9,4.88,4.93,4.92,4.85,3.46,4.76
5593096,295,49,2,2015-03-17,2023-08-27,4.76,4.83,4.77,4.88,4.9,4.84,2.85,4.67
5660850,35,0,0,2015-03-25,2016-08-15,4.97,5.0,4.97,5.0,5.0,4.8,0.34,4.86
5661282,97,13,0,2015-04-16,2023-07-30,4.86,4.83,4.9,4.93,4.9,4.76,0.95,4.82
5755232,637,60,3,2015-03-24,2023-09-06,4.91,4.93,4.87,4.95,4.99,4.85,6.17,4.9
5780038,609,66,3,2015-04-12,2023-09-09,4.93,4.96,4.9,4.98,4.97,4.9,5.94,4.87
5790254,80,3,0,2016-08-09,2023-04-13,4.99,4.99,4.99,5.0,4.94,4.96,0.93,4.92
5801793,236,0,0,2015-08-16,2022-06-23,4.85,4.92,4.8,4.95,4.94,4.98,2.4,4.81
5825904,336,3,1,2015-09-18,2023-08-27,4.63,4.73,4.62,4.71,4.75,4.93,3.45,4.75
5834173,91,15,0,2016-04-10,2023-08-07,4.95,4.95,4.99,4.99,4.98,4.87,1.01,4.91
5847593,281,48,6,2015-07-05,2023-09-10,4.8,4.9,4.95,4.94,4.97,4.39,2.82,4.77
5862637,273,46,2,2015-04-17,2023-08-26,4.85,4.9,4.84,4.93,4.84,4.97,2.67,4.82
5903980,119,29,1,2015-06-12,2023-08-22,4.98,4.98,4.97,5.0,4.98,4.99,1.18,4.9
5904077,131,23,4,2015-04-15,2023-09-06,4.84,4.93,4.92,4.91,4.89,4.53,1.28,4.8
5930511,21,0,0,2021-11-14,2022-06-23,4.76,4.76,4.62,4.95,4.86,4.9,0.94,4.76
5985721,9,0,0,2015-05-19,2018-11-16,5.0,4.75,5.0,5.0,5.0,5.0,0.09,4.88
6000894,168,0,0,2015-06-26,2019-08-29,4.51,4.72,4.57,4.8,4.82,4.04,1.68,4.65
6004138,1,0,0,2015-04-29,2015-04-29,5.0,5.0,5.0,5.0,5.0,4.0,0.01,5.0
6027248,73,15,0,2015-10-19,2023-05-22,4.47,4.55,4.62,4.67,4.4,4.95,0.76,4.37
6047219,10,0,0,2017-06-21,2020-07-10,5.0,4.89,5.0,5.0,5.0,4.88,0.13,4.88
6047348,1,0,0,2016-08-26,2016-08-26,5.0,5.0,5.0,5.0,5.0,5.0,0.01,5.0
6049863,207,11,0,2015-06-11,2023-07-24,4.65,4.72,4.75,4.95,4.87,4.4,2.06,4.63
6072414,13,1,0,2015-08-22,2022-12-23,4.92,4.92,4.83,5.0,5.0,5.0,0.13,4.91
6084064,15,0,0,2016-04-08,2022-02-19,4.93,5.0,4.93,5.0,4.93,4.93,0.17,4.93
6091385,225,42,4,2015-04-27,2023-09-11,4.83,4.91,4.87,4.97,4.96,4.77,2.2,4.8
6091388,151,0,0,2015-05-19,2020-03-09,4.94,4.98,4.99,4.97,4.99,4.52,1.49,4.95
6103261,42,5,1,2015-05-20,2023-08-25,4.76,4.85,4.73,4.88,4.93,4.9,0.41,4.8
6118082,125,5,1,2015-05-12,2023-08-19,4.86,4.94,4.75,4.97,4.95,4.81,1.23,4.8
6128357,38,5,1,2015-10-12,2023-08-17,4.63,4.58,4.39,4.97,4.92,4.81,0.39,4.68
6133914,135,1,0,2015-05-02,2023-07-18,5.0,4.98,4.99,5.0,5.0,4.94,1.32,4.95
6155371,3,0,0,2015-07-29,2015-09-16,5.0,5.0,5.0,5.0,5.0,5.0,0.03,5.0
6200202,0,0,0,,,,,,,,,,
6227307,103,17,1,2015-05-25,2023-09-04,4.93,4.97,4.84,4.94,4.97,4.91,1.02,4.85
6231539,16,2,0,2016-04-07,2023-05-12,4.81,4.94,4.88,4.88,4.94,4.75,0.18,4.88
6247860,339,62,2,2015-07-09,2023-08-24,4.57,4.76,4.35,4.92,4.87,4.73,3.4,4.71
6327064,12,3,0,2018-11-13,2023-07-05,4.36,4.64,4.55,4.82,4.82,4.82,0.2,4.36
6331663,65,19,0,2015-05-14,2023-08-12,4.53,4.78,4.81,4.8,4.67,4.63,0.64,4.59
6333552,31,12,2,2015-06-23,2023-08-28,5.0,4.97,4.93,4.97,5.0,4.97,0.31,4.79
6334405,83,4,0,2015-10-12,2023-06-17,4.89,4.98,4.88,5.0,4.99,4.72,0.86,4.83
6355197,25,3,1,2017-09-17,2023-08-25,4.7,4.74,4.65,5.0,5.0,4.35,0.34,4.7
6374588,57,20,0,2015-08-22,2023-07-22,4.54,4.75,4.75,4.88,4.77,4.68,0.58,4.52
6389428,52,0,0,2015-05-21,2022-07-16,4.94,4.98,4.82,4.94,4.94,5.0,0.51,4.88
6404202,105,17,4,2015-05-22,2023-09-08,4.86,4.92,4.9,4.95,4.98,4.78,1.04,4.8
6424291,44,0,0,2015-06-06,2022-05-29,4.67,4.79,4.65,4.81,4.83,4.47,0.44,4.74
6431931,65,0,0,2015-06-14,2019-10-07,4.76,4.87,4.61,4.81,4.81,4.88,0.65,4.6
6438519,201,65,3,2015-09-01,2023-08-22,4.88,4.9,4.97,4.96,4.9,4.9,2.05,4.83
6479337,79,2,0,2015-07-26,2023-07-31,4.61,4.76,4.69,4.75,4.6,4.66,0.8,4.61
6490357,12,2,0,2019-01-31,2022-11-08,4.92,4.75,4.33,5.0,5.0,4.83,0.21,4.92
6501477,49,1,0,2015-06-27,2022-12-30,4.92,4.98,4.88,4.96,4.98,4.88,0.49,4.83
6516520,58,7,0,2018-04-01,2023-05-14,4.97,4.88,4.95,4.97,4.98,4.93,0.87,4.91
6557100,13,2,0,2015-08-02,2023-01-16,4.38,4.62,3.92,4.83,4.67,4.83,0.13,4.5
6569449,41,6,0,2015-06-03,2023-07-12,4.9,4.93,5.0,4.93,4.83,5.0,0.41,4.73
6590621,1,0,0,2015-08-10,2015-08-10,5.0,5.0,5.0,5.0,5.0,5.0,0.01,5.0
6627551,2,0,0,2019-12-28,2020-01-20,0.0,,,,,,0.04,
6674537,1,0,0,2021-07-01,2021-07-01,4.0,5.0,3.0,5.0,4.0,5.0,0.04,4.0
6677616,0,0,0,,,,,,,,,,
6690084,1,0,0,2016-10-08,2016-10-08,4.0,4.0,4.0,3.0,4.0,5.0,0.01,2.0
6717232,46,16,0,2015-07-31,2023-07-28,4.64,4.7,4.75,4.86,4.77,4.75,0.47,4.59
6746916,162,21,0,2015-06-21,2023-07-24,4.83,4.85,4.94,4.97,4.96,4.88,1.62,4.83
6832557,378,47,5,2015-06-20,2023-08-29,4.87,4.92,4.89,4.98,4.96,4.97,3.77,4.86
6836332,155,19,0,2015-08-03,2023-08-08,4.63,4.84,4.72,4.74,4.74,4.86,1.57,4.72
6881428,453,12,0,2015-10-13,2022-12-02,4.89,4.92,4.85,4.97,4.94,4.82,4.7,4.81
6881600,635,13,0,2015-06-25,2022-11-28,4.84,4.93,4.84,4.9,4.9,4.82,6.34,4.83
6913597,0,0,0,,,,,,,,,,
6956685,141,37,1,2017-01-21,2023-09-10,4.87,4.84,4.79,4.91,4.91,4.79,1.74,4.86
6968949,3,0,0,2015-10-04,2022-07-05,5.0,5.0,5.0,5.0,4.67,5.0,0.03,5.0
6969950,18,1,0,2017-02-19,2022-11-28,4.44,4.72,4.39,4.78,4.61,4.83,0.23,4.5
7020322,326,31,2,2016-03-24,2023-09-01,4.8,4.88,4.73,4.95,4.94,4.95,3.58,4.8
7060166,113,2,0,2016-06-01,2023-08-12,4.97,4.99,4.9,4.98,4.99,4.96,1.27,4.91
7076206,65,2,0,2015-08-03,2023-08-06,4.72,4.81,4.7,4.89,4.97,5.0,0.66,4.83
7106899,2,0,0,2019-09-29,2021-06-19,5.0,5.0,5.0,5.0,5.0,5.0,0.04,5.0
7109996,4,1,0,2015-09-07,2023-08-06,4.75,5.0,5.0,5.0,5.0,4.75,0.04,5.0
7181782,476,69,2,2016-04-21,2023-08-16,4.49,4.59,4.45,4.87,4.84,4.95,5.28,4.59
7195053,74,2,0,2015-07-21,2023-08-11,4.78,4.9,4.89,4.96,4.93,4.8,0.75,4.75
7220755,95,0,0,2015-07-16,2019-07-24,4.53,4.71,4.65,4.57,4.62,4.87,0.96,4.6
7245977,109,3,0,2015-07-30,2023-08-01,4.79,4.85,4.8,4.97,4.97,4.87,1.1,4.8
7290056,238,30,1,2015-07-17,2023-08-20,4.76,4.85,4.65,4.86,4.91,4.94,2.4,4.78
7319641,74,12,0,2016-12-30,2023-07-23,4.78,4.79,4.69,4.94,4.94,4.92,0.91,4.6
7384867,91,8,0,2015-08-11,2023-02-05,4.82,4.84,4.86,4.91,4.91,4.48,0.92,4.87
7385563,72,3,0,2015-09-08,2022-11-15,4.77,4.92,4.83,4.92,4.92,4.79,0.74,4.72
7387956,39,8,1,2015-10-02,2023-08-29,4.97,4.97,5.0,4.95,5.0,4.95,0.4,4.92
7429332,6,0,0,2015-10-19,2022-04-25,4.5,5.0,4.33,4.67,4.75,4.75,0.06,4.0
7438473,15,0,0,2015-08-01,2019-08-17,4.87,4.87,4.8,5.0,5.0,4.93,0.15,4.87
7452083,73,3,1,2015-11-16,2023-08-31,4.96,5.0,4.95,4.97,5.0,4.97,0.77,4.86
7547751,4,1,1,2019-08-14,2023-08-31,4.75,5.0,4.75,5.0,5.0,5.0,0.08,5.0
7559867,381,3,0,2015-08-09,2023-05-27,4.93,4.96,4.91,4.95,4.97,4.97,3.86,4.87
7626430,22,0,0,2015-08-24,2022-08-28,4.95,4.95,5.0,4.95,4.95,4.62,0.22,4.71
7629788,2,0,0,2020-01-02,2021-03-07,3.5,3.0,5.0,5.0,3.0,3.0,0.04,3.0
7660850,60,5,0,2018-09-03,2023-08-02,4.86,4.88,4.88,4.88,4.98,4.98,0.98,4.83
7677038,119,3,0,2015-08-08,2023-01-07,4.92,4.96,4.94,4.93,4.88,5.0,1.21,4.87
7677423,174,0,0,2015-08-07,2021-02-11,4.78,4.87,4.93,4.96,4.93,4.61,1.76,4.86
7714870,458,45,1,2015-10-03,2023-09-03,4.43,4.63,4.28,4.88,4.87,4.34,4.73,4.44
7714880,459,46,0,2015-09-09,2023-08-08,4.34,4.56,4.3,4.81,4.82,4.21,4.7,4.42
7725828,30,12,0,2020-04-26,2022-12-24,4.27,4.63,4.67,4.53,3.93,4.93,0.73,4.23
7733964,124,4,1,2016-02-10,2023-08-22,4.25,4.47,4.4,4.58,4.61,4.81,1.34,4.32
7744854,343,0,0,2015-09-26,2021-09-28,4.78,4.9,4.72,4.97,4.99,4.75,3.54,4.83
7800582,210,33,1,2016-08-14,2023-08-15,4.79,4.9,4.75,4.97,4.94,4.97,2.44,4.78
7801335,254,24,0,2015-11-02,2023-07-15,4.76,4.85,4.65,4.96,4.91,4.96,2.65,4.78
7826994,333,1,0,2015-08-21,2023-01-01,4.68,4.86,4.74,4.88,4.85,4.31,3.39,4.73
7930288,53,1,0,2015-09-20,2023-01-06,4.89,4.83,4.96,4.98,4.92,5.0,0.55,4.74
7931456,2,0,0,2016-07-01,2018-08-04,4.0,5.0,5.0,5.0,5.0,5.0,0.02,5.0
7952701,414,20,0,2015-08-24,2023-01-02,4.92,4.98,4.93,4.97,4.98,4.86,4.22,4.88
7968494,41,9,0,2016-07-07,2023-07-30,4.88,4.88,4.9,4.98,4.93,4.71,0.47,4.93
7982044,15,2,1,2015-10-11,2023-09-03,4.67,4.73,4.4,5.0,5.0,4.8,0.16,4.6
7990478,370,0,0,2015-09-08,2022-08-30,4.91,4.95,4.92,4.94,4.96,4.96,3.79,4.82
7997888,23,0,0,2015-09-08,2022-07-21,4.87,4.87,5.0,4.87,5.0,4.96,0.24,4.78
8072054,23,1,0,2015-09-17,2023-06-21,4.43,4.74,4.65,5.0,4.48,4.91,0.24,4.61
8078444,28,0,0,2016-01-07,2021-08-15,5.0,4.92,4.88,4.92,5.0,4.96,0.3,4.88
8117850,106,1,0,2015-09-11,2023-05-14,4.95,4.98,4.95,4.97,5.0,4.59,1.09,4.94
8118612,54,0,0,2016-11-13,2021-02-06,4.91,4.94,4.74,4.94,4.93,4.96,0.65,4.85
8125413,3,0,0,2016-09-01,2019-05-02,4.67,4.67,4.67,5.0,5.0,5.0,0.04,3.67
8165340,27,0,0,2016-10-17,2022-08-20,4.7,4.81,4.93,4.93,4.93,5.0,0.32,4.48
8190920,145,33,0,2015-10-14,2023-06-24,4.86,4.91,4.64,4.99,4.99,4.88,1.5,4.85
8206306,69,2,0,2015-10-05,2023-06-17,4.48,4.67,4.72,4.55,4.63,4.81,0.71,4.46
8227337,6,1,0,2015-11-08,2022-10-10,2.83,3.5,2.4,3.83,3.4,3.6,0.06,2.8
8292724,8,0,0,2016-08-06,2018-09-29,4.88,4.88,5.0,5.0,5.0,4.75,0.09,4.63
8300958,55,11,0,2015-10-29,2023-07-15,4.53,4.53,4.56,4.8,4.69,4.8,0.57,4.69
8339618,36,5,1,2016-06-18,2023-09-10,4.97,4.97,5.0,4.97,5.0,4.61,0.41,4.94
8347485,46,2,0,2015-09-26,2023-08-03,4.95,4.89,4.93,4.98,5.0,4.98,0.47,4.95
8353034,701,98,6,2015-09-23,2023-09-12,4.92,4.94,4.97,4.97,4.95,4.75,7.22,4.91
8362811,3,2,1,2022-08-31,2023-08-15,4.67,4.33,4.0,5.0,4.33,4.33,0.24,4.0
8363399,348,43,0,2015-11-05,2023-08-13,4.78,4.91,4.84,4.96,4.92,4.96,3.64,4.79
8372234,9,6,0,2016-05-02,2023-06-04,4.89,4.67,4.67,4.78,4.89,5.0,0.1,4.89
8381345,3,1,0,2016-08-14,2023-07-29,5.0,5.0,5.0,5.0,5.0,4.67,0.03,4.67
8404345,37,12,0,2015-11-15,2023-07-25,4.54,4.81,4.78,4.72,4.7,4.75,0.39,4.61
8409891,110,4,0,2015-09-29,2023-06-10,4.82,4.88,4.5,4.95,4.94,4.91,1.14,4.76
8419348,43,7,0,2016-04-02,2023-05-16,4.47,4.4,4.63,4.81,4.56,4.77,0.47,4.43
8424836,33,21,0,2016-06-21,2023-05-26,4.55,4.7,4.64,4.42,4.58,4.91,0.37,4.61
8445816,0,0,0,,,,,,,,,,
8479494,81,30,1,2015-10-04,2023-08-16,4.87,4.87,4.89,4.91,4.89,4.94,0.84,4.71
8488518,42,0,0,2017-08-28,2021-10-31,4.79,4.86,4.71,4.83,4.88,4.81,0.57,4.81
8550351,169,28,1,2016-03-05,2023-09-09,4.95,4.95,4.93,4.99,4.95,4.99,1.84,4.83
8581470,132,33,0,2016-04-29,2023-07-30,4.7,4.82,4.75,4.76,4.63,4.78,1.47,4.7
8606256,10,0,0,2015-10-19,2019-10-19,4.89,5.0,4.78,5.0,5.0,5.0,0.1,5.0
8608311,256,27,3,2016-06-09,2023-09-10,4.93,4.97,4.94,4.98,4.96,4.77,2.89,4.88
8616083,38,0,0,2016-04-06,2018-08-19,4.89,4.92,4.92,4.95,4.92,4.76,0.42,4.73
8645356,195,10,0,2015-10-20,2023-06-26,4.83,4.87,4.74,4.92,4.92,4.98,2.03,4.76
8645554,230,32,0,2016-02-09,2023-07-29,4.82,4.9,4.75,4.98,4.95,4.96,2.49,4.83
8645700,243,32,2,2015-11-21,2023-09-08,4.75,4.86,4.66,4.94,4.91,4.96,2.55,4.75
8646332,110,46,4,2017-07-22,2023-09-07,4.81,4.9,4.78,4.95,4.99,4.98,1.47,4.75
8646530,189,44,3,2016-05-19,2023-09-10,4.86,4.94,4.78,4.97,4.95,4.99,2.12,4.83
8710450,66,5,0,2017-01-07,2023-06-26,5.0,5.0,5.0,5.0,5.0,4.94,0.81,4.94
8737926,368,0,0,2015-10-12,2020-08-29,4.68,4.84,4.81,4.92,4.87,4.41,3.81,4.7
8741535,55,11,0,2017-01-22,2023-06-18,4.85,4.91,4.75,4.96,4.96,4.93,0.68,4.89
8796084,161,34,0,2016-10-29,2023-08-07,4.7,4.76,4.75,4.84,4.89,4.65,1.92,4.61
8809662,278,0,0,2015-12-24,2022-07-20,4.75,4.89,4.79,4.85,4.72,4.78,2.96,4.74
8811756,6,0,0,2015-11-09,2017-11-18,5.0,4.83,5.0,5.0,5.0,5.0,0.06,5.0
8846542,97,10,1,2016-03-11,2023-09-09,4.95,4.95,4.93,4.95,4.95,4.76,1.06,4.95
8865233,1,0,0,2016-03-18,2016-03-18,0.0,,,,,,0.01,
8902602,112,3,0,2015-10-26,2023-02-20,4.93,4.92,4.97,4.99,4.93,4.98,1.17,4.87
8933705,64,0,0,2015-11-12,2021-08-05,4.62,4.71,4.83,4.89,4.71,4.97,0.67,4.66
8964989,255,39,6,2016-01-18,2023-09-08,4.81,4.91,4.88,4.92,4.97,4.99,2.74,4.75
8965848,257,37,2,2016-01-01,2023-08-29,4.86,4.95,4.98,4.95,4.93,4.98,2.74,4.8
8967038,214,4,0,2016-01-11,2023-04-01,4.94,4.99,4.98,4.96,4.95,5.0,2.29,4.88
