listing_id,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,reviews_per_month,review_scores_value
5286261,59,24,2,2017-04-01,2024-06-19,4.92,4.95,4.98,5.0,4.98,4.98,0.67,4.84
5318112,265,70,0,2015-05-20,2024-05-19,4.89,4.89,4.77,4.97,4.96,4.98,2.39,4.87
5354872,139,11,0,2019-03-22,2023-11-28,4.91,4.91,4.95,4.99,4.94,4.81,2.17,4.83
5405966,269,22,1,2015-03-02,2024-06-02,4.84,4.91,4.94,4.92,4.91,4.78,2.37,4.79
5592949,399,53,3,2015-03-17,2024-06-06,4.85,4.88,4.88,4.93,4.92,4.83,3.54,4.76
5593096,317,28,1,2015-03-17,2024-05-28,4.77,4.83,4.78,4.89,4.91,4.84,2.81,4.67
5652436,12,0,0,2015-04-21,2020-01-04,4.83,4.82,5.0,5.0,5.0,4.2,0.11,4.6
5661282,104,10,0,2015-04-16,2024-05-21,4.88,4.84,4.88,4.92,4.9,4.72,0.93,4.81
5755232,692,70,3,2015-03-24,2024-06-06,4.9,4.93,4.86,4.94,4.99,4.83,6.15,4.89
5780038,651,53,4,2015-04-12,2024-06-16,4.93,4.96,4.91,4.98,4.97,4.9,5.81,4.87
5790254,88,8,1,2016-08-09,2024-06-13,4.99,4.99,4.99,4.99,4.94,4.96,0.92,4.93
5825904,353,21,0,2015-09-18,2024-05-19,4.62,4.72,4.62,4.71,4.74,4.93,3.31,4.73
5834173,91,2,0,2016-04-10,2023-08-07,4.95,4.95,4.99,4.99,4.98,4.87,0.91,4.91
5847593,310,44,4,2015-07-05,2024-06-14,4.81,4.89,4.95,4.92,4.97,4.41,2.84,4.78
5862637,309,46,5,2015-04-17,2024-06-04,4.86,4.91,4.84,4.93,4.83,4.98,2.76,4.82
5903980,148,35,4,2015-06-12,2024-06-16,4.98,4.99,4.97,5.0,4.99,4.99,1.35,4.91
5904077,151,30,4,2015-04-15,2024-06-13,4.84,4.93,4.91,4.93,4.91,4.58,1.35,4.82
5970323,44,0,0,2015-05-29,2022-08-05,4.95,4.95,4.86,4.98,4.98,4.59,0.4,4.84
5985721,8,0,0,2015-05-19,2018-11-16,5.0,4.75,5.0,5.0,5.0,5.0,0.07,4.88
6000894,167,0,0,2015-06-26,2019-08-29,4.51,4.72,4.57,4.8,4.81,4.05,1.53,4.66
6027248,78,5,0,2015-10-19,2024-05-12,4.37,4.49,4.54,4.62,4.28,4.94,0.74,4.27
6047348,1,0,0,2016-08-26,2016-08-26,5.0,5.0,5.0,5.0,5.0,5.0,0.01,5.0
6084064,14,0,0,2016-04-08,2022-02-19,4.93,5.0,4.93,5.0,4.93,4.93,0.14,4.93
6091385,251,39,4,2015-04-27,2024-06-20,4.83,4.91,4.88,4.97,4.97,4.79,2.25,4.81
6091388,155,4,3,2015-05-19,2024-06-07,4.94,4.98,4.99,4.97,4.99,4.53,1.4,4.95
6103261,48,8,0,2015-05-20,2024-04-27,4.77,4.83,4.77,4.9,4.94,4.9,0.43,4.83
6118082,135,11,1,2015-05-12,2024-05-26,4.87,4.94,4.75,4.96,4.96,4.83,1.22,4.8
6128357,39,3,0,2015-10-12,2023-09-23,4.64,4.59,4.38,4.97,4.92,4.79,0.37,4.66
6133914,148,14,0,2015-05-02,2024-04-29,4.99,4.98,4.99,4.99,5.0,4.95,1.33,4.95
6157551,217,2,0,2015-05-12,2023-10-06,4.47,4.56,4.55,4.85,4.82,4.59,1.96,4.52
6227307,114,19,1,2015-05-25,2024-05-27,4.94,4.96,4.84,4.95,4.96,4.92,1.03,4.83
6231539,21,5,1,2016-04-07,2024-06-04,4.86,4.95,4.9,4.9,4.95,4.81,0.21,4.9
6247860,381,52,1,2015-07-09,2024-05-22,4.58,4.76,4.37,4.93,4.88,4.74,3.49,4.71
6334405,85,2,0,2015-10-12,2024-03-12,4.89,4.98,4.87,5.0,4.99,4.73,0.8,4.84
6355197,25,4,1,2017-09-17,2024-05-31,4.68,4.72,4.56,5.0,5.0,4.36,0.3,4.64
6389428,51,0,0,2015-05-21,2022-07-16,4.94,4.98,4.82,4.94,4.94,5.0,0.46,4.88
6404202,122,21,2,2015-05-22,2024-06-09,4.87,4.93,4.89,4.96,4.98,4.77,1.1,4.82
6424291,43,0,0,2015-06-06,2022-05-29,4.67,4.79,4.65,4.81,4.83,4.47,0.39,4.74
6438519,253,65,5,2015-09-01,2024-06-08,4.88,4.9,4.95,4.94,4.9,4.92,2.36,4.82
6479337,82,4,0,2015-07-26,2024-03-15,4.62,4.77,4.7,4.76,4.62,4.67,0.76,4.62
6490357,14,2,0,2019-01-31,2024-02-04,4.93,4.79,4.36,5.0,5.0,4.86,0.21,4.93
6491631,9,9,3,2024-04-06,2024-06-06,5.0,5.0,5.0,5.0,5.0,4.89,3.51,4.89
6557100,14,1,0,2015-08-02,2024-04-01,4.43,4.64,3.86,4.85,4.69,4.69,0.13,4.54
6569449,46,6,1,2015-06-03,2024-05-23,4.91,4.93,5.0,4.91,4.85,5.0,0.42,4.76
6627551,0,0,0,,,,,,,,,,
6677616,0,0,0,,,,,,,,,,
6746916,167,10,0,2015-06-21,2024-04-26,4.84,4.86,4.95,4.95,4.96,4.88,1.52,4.84
6775930,22,6,1,2017-09-28,2024-06-16,4.86,4.82,4.95,5.0,4.91,5.0,0.27,4.77
6779201,265,14,4,2015-12-24,2024-06-14,4.81,4.92,4.84,4.98,4.98,4.94,2.56,4.87
6832557,416,50,3,2015-06-20,2024-06-06,4.86,4.91,4.88,4.98,4.96,4.97,3.79,4.85
6913597,0,0,0,,,,,,,,,,
6956685,165,32,7,2017-01-21,2024-06-17,4.87,4.84,4.82,4.9,4.91,4.75,1.83,4.85
6968949,3,0,0,2015-10-04,2022-07-05,5.0,5.0,5.0,5.0,4.67,5.0,0.03,5.0
6969950,18,0,0,2017-02-19,2022-11-28,4.44,4.72,4.39,4.78,4.61,4.83,0.2,4.5
7060166,114,2,0,2016-06-01,2024-04-09,4.97,4.99,4.9,4.98,4.99,4.96,1.16,4.91
7106899,2,0,0,2019-09-29,2021-06-19,5.0,5.0,5.0,5.0,5.0,5.0,0.03,5.0
7195053,76,4,0,2015-07-21,2024-05-18,4.79,4.91,4.87,4.96,4.93,4.81,0.7,4.76
7245977,111,3,0,2015-07-30,2024-04-17,4.79,4.85,4.8,4.97,4.97,4.87,1.02,4.79
7259793,41,2,0,2015-07-20,2024-02-07,4.85,4.95,4.83,4.95,4.98,4.51,0.38,4.8
7280994,13,12,2,2021-07-01,2024-05-31,5.0,5.0,4.92,5.0,5.0,4.92,0.36,5.0
7290056,243,12,0,2015-07-17,2024-04-07,4.77,4.86,4.67,4.87,4.92,4.94,2.23,4.79
7319641,80,11,1,2016-12-30,2024-05-27,4.8,4.81,4.71,4.95,4.95,4.93,0.88,4.63
7384867,89,0,0,2015-08-11,2023-02-05,4.82,4.84,4.85,4.91,4.91,4.48,0.82,4.86
7385563,71,0,0,2015-09-08,2022-11-15,4.77,4.92,4.83,4.92,4.92,4.79,0.66,4.72
7387956,45,9,1,2015-10-02,2024-06-10,4.98,4.95,5.0,4.95,5.0,4.95,0.42,4.93
7452083,75,4,0,2015-11-16,2024-03-30,4.95,5.0,4.92,4.97,5.0,4.97,0.72,4.85
7547751,5,2,0,2019-08-14,2024-03-31,4.6,4.8,4.6,4.8,4.8,4.8,0.08,4.8
7559867,381,0,0,2015-08-09,2023-05-27,4.93,4.96,4.91,4.95,4.97,4.97,3.53,4.87
7599680,39,1,0,2015-09-18,2023-12-15,4.54,4.62,4.49,4.64,4.72,4.9,0.37,4.49
7626430,24,2,1,2015-08-24,2024-05-25,4.96,4.96,5.0,4.87,4.96,4.65,0.22,4.74
7629788,2,0,0,2020-01-02,2021-03-07,3.5,3.0,5.0,5.0,3.0,3.0,0.04,3.0
7660850,64,7,0,2018-09-03,2024-05-19,4.86,4.89,4.89,4.89,4.98,4.98,0.91,4.83
7677038,119,1,1,2015-08-08,2024-06-06,4.92,4.96,4.94,4.93,4.88,5.0,1.1,4.87
7677423,174,0,0,2015-08-07,2021-02-11,4.78,4.87,4.93,4.96,4.93,4.61,1.61,4.86
7714870,498,54,6,2015-10-03,2024-06-20,4.43,4.62,4.27,4.87,4.85,4.33,4.69,4.43
7714880,489,36,5,2015-09-09,2024-06-13,4.33,4.55,4.28,4.81,4.81,4.19,4.57,4.4
7725828,30,0,0,2020-04-26,2022-12-24,4.27,4.63,4.67,4.53,3.93,4.93,0.59,4.23
7733964,137,18,0,2016-02-10,2024-04-28,4.3,4.5,4.44,4.6,4.64,4.81,1.35,4.35
7800582,217,14,0,2016-08-14,2024-05-06,4.8,4.9,4.76,4.97,4.94,4.97,2.27,4.79
7801335,255,2,0,2015-11-02,2023-09-17,4.76,4.85,4.65,4.96,4.91,4.96,2.42,4.78
7826994,333,0,0,2015-08-21,2023-01-01,4.68,4.86,4.74,4.88,4.85,4.31,3.09,4.73
7930288,54,1,0,2015-09-20,2023-12-06,4.89,4.83,4.94,4.98,4.93,5.0,0.51,4.74
7968494,46,7,0,2016-07-07,2024-05-11,4.89,4.89,4.91,4.98,4.93,4.72,0.47,4.93
7972359,9,0,0,2015-10-03,2017-11-14,5.0,4.89,5.0,4.89,5.0,5.0,0.08,5.0
7997888,26,3,0,2015-09-08,2024-05-17,4.88,4.81,5.0,4.88,5.0,4.96,0.24,4.77
8072054,24,1,0,2015-09-17,2024-03-19,4.46,4.75,4.67,5.0,4.5,4.92,0.22,4.58
8133891,55,0,0,2015-10-26,2020-05-19,4.8,4.85,4.95,4.71,4.84,4.85,0.52,4.67
8165340,29,2,0,2016-10-17,2024-05-19,4.72,4.83,4.93,4.93,4.93,5.0,0.31,4.48
8190920,170,26,1,2015-10-14,2024-05-31,4.86,4.9,4.62,4.99,4.99,4.9,1.61,4.85
8191090,23,23,7,2024-03-30,2024-06-18,4.96,4.91,4.96,4.96,5.0,4.91,8.21,4.87
8206306,73,6,1,2015-10-05,2024-06-03,4.49,4.67,4.7,4.58,4.63,4.81,0.69,4.45
8218782,67,20,4,2016-05-27,2024-06-19,4.9,4.96,4.91,5.0,4.99,5.0,0.68,4.88
8309843,168,0,0,2015-09-18,2020-08-22,4.92,4.9,4.96,4.94,4.96,4.96,1.58,4.85
8339618,48,13,1,2016-06-18,2024-05-29,4.94,4.92,4.9,4.92,4.98,4.6,0.49,4.83
8347485,45,2,0,2015-09-26,2024-05-04,4.96,4.89,4.93,4.98,5.0,4.98,0.42,4.96
8353034,770,89,9,2015-09-23,2024-06-13,4.91,4.94,4.96,4.96,4.94,4.75,7.23,4.91
8363399,371,31,3,2015-11-05,2024-06-03,4.77,4.9,4.84,4.96,4.92,4.96,3.53,4.79
8381345,4,2,0,2016-08-14,2023-11-19,5.0,5.0,5.0,5.0,5.0,4.75,0.04,4.75
8404345,46,10,1,2015-11-15,2024-05-28,4.59,4.8,4.8,4.78,4.76,4.73,0.44,4.67
8409891,110,1,0,2015-09-29,2024-03-16,4.82,4.88,4.51,4.95,4.95,4.91,1.03,4.76
8479494,94,18,3,2015-10-04,2024-06-09,4.89,4.89,4.9,4.93,4.9,4.95,0.89,4.71
8550351,193,30,2,2016-03-05,2024-06-07,4.95,4.95,4.94,4.98,4.95,4.99,1.91,4.84
8608311,266,19,2,2016-06-09,2024-06-02,4.93,4.97,4.94,4.98,4.96,4.77,2.72,4.88
8616083,38,0,0,2016-04-06,2018-08-19,4.89,4.92,4.92,4.95,4.92,4.76,0.38,4.73
8645356,195,1,0,2015-10-20,2023-06-26,4.83,4.87,4.74,4.92,4.92,4.98,1.85,4.76
8645554,231,3,1,2016-02-09,2024-06-18,4.82,4.9,4.75,4.98,4.95,4.96,2.27,4.83
8645700,245,8,0,2015-11-21,2023-10-06,4.76,4.87,4.65,4.94,4.91,4.96,2.34,4.75
8646332,135,36,0,2017-07-22,2024-05-19,4.83,4.91,4.81,4.95,4.99,4.99,1.6,4.78
8646530,227,49,4,2016-05-19,2024-06-13,4.88,4.94,4.81,4.98,4.95,5.0,2.3,4.84
8710450,66,1,0,2017-01-07,2023-06-26,5.0,5.0,5.0,5.0,5.0,4.94,0.73,4.94
8737926,368,0,0,2015-10-12,2020-08-29,4.68,4.84,4.81,4.92,4.87,4.41,3.48,4.7
8741535,62,7,2,2017-01-22,2024-05-27,4.84,4.9,4.76,4.97,4.95,4.92,0.69,4.89
8796084,163,10,1,2016-10-29,2024-06-01,4.68,4.75,4.73,4.83,4.89,4.65,1.75,4.6
8846542,103,9,0,2016-03-11,2024-03-13,4.95,4.95,4.93,4.95,4.95,4.76,1.02,4.93
8902602,115,3,0,2015-10-26,2024-04-11,4.93,4.92,4.97,4.99,4.92,4.98,1.09,4.87
8933705,61,0,0,2015-11-12,2021-08-05,4.62,4.71,4.83,4.89,4.71,4.97,0.58,4.66
8964989,280,38,4,2016-01-18,2024-06-11,4.82,4.92,4.89,4.93,4.97,4.99,2.73,4.76
8965848,289,42,7,2016-01-01,2024-06-16,4.88,4.94,4.97,4.95,4.94,4.98,2.8,4.81
8967165,194,28,4,2015-12-06,2024-06-14,4.79,4.85,4.95,4.91,4.91,4.87,1.86,4.73
8973686,1,0,0,2015-11-01,2015-11-01,5.0,5.0,5.0,5.0,5.0,3.0,0.01,5.0
9028780,121,8,0,2016-01-09,2023-12-08,4.88,4.91,4.92,4.95,4.95,4.92,1.18,4.8
9094563,262,53,3,2016-11-13,2024-06-04,4.95,4.95,4.93,4.93,4.91,4.9,2.83,4.83
9113304,92,0,0,2015-11-20,2021-07-19,4.87,4.95,4.97,4.97,4.9,4.7,0.88,4.86
9156290,650,89,6,2016-02-05,2024-06-19,4.77,4.86,4.84,4.9,4.94,4.93,6.37,4.8
9168908,180,32,1,2016-08-04,2024-06-04,4.96,4.95,4.94,4.96,4.97,4.91,1.88,4.83
9171118,284,31,4,2016-08-04,2024-06-13,4.92,4.93,4.92,4.9,4.96,4.97,2.96,4.8
9177409,307,42,3,2016-10-09,2024-06-17,4.9,4.93,4.95,4.98,4.95,4.76,3.27,4.84
9199346,97,1,0,2015-11-20,2024-04-30,4.62,4.74,4.61,4.8,4.91,4.94,0.93,4.69
9329121,70,1,0,2015-12-30,2023-08-06,4.77,4.86,4.84,4.96,4.91,4.97,0.68,4.8
9363284,214,30,0,2015-12-03,2024-04-29,4.83,4.85,4.88,4.87,4.96,4.98,2.06,4.7
9371337,89,10,1,2015-12-13,2024-06-14,4.76,4.87,4.85,4.98,4.9,4.75,0.86,4.65
9410545,2,0,0,2016-03-18,2022-11-05,5.0,5.0,5.0,5.0,5.0,5.0,0.02,3.5
9473056,22,2,1,2016-02-08,2024-05-24,4.95,4.91,5.0,5.0,5.0,4.95,0.22,4.91
9486921,183,21,4,2015-12-18,2024-06-12,4.75,4.79,4.78,4.89,4.94,4.62,1.77,4.73
9489305,24,2,0,2015-11-21,2024-05-19,4.58,4.67,4.79,4.79,4.79,4.78,0.23,4.63
9644823,150,1,0,2016-02-05,2023-07-02,4.72,4.85,4.78,4.87,4.89,4.25,1.47,4.73
9660463,69,60,5,2023-05-30,2024-06-16,4.99,4.97,4.99,4.99,5.0,4.9,5.32,4.93
9704912,24,4,0,2016-07-24,2024-04-29,4.88,4.81,4.69,5.0,5.0,4.31,0.25,4.5
9854986,523,42,2,2015-12-14,2024-05-31,4.91,4.95,4.93,4.99,4.97,4.85,5.04,4.86
9907100,60,0,0,2016-08-24,2022-02-22,4.77,4.95,4.83,4.98,4.88,4.81,0.63,4.86
9920493,32,7,2,2016-05-20,2024-05-31,4.41,4.63,4.66,4.44,4.59,4.84,0.32,4.44
9954831,24,7,0,2016-03-08,2024-05-06,4.67,4.63,4.54,4.79,4.75,4.96,0.24,4.54
9973170,311,64,4,2016-02-15,2024-06-13,4.97,4.95,4.95,4.98,4.97,4.98,3.06,4.9
10021464,18,4,1,2016-05-14,2024-05-22,4.94,4.89,4.94,4.78,5.0,5.0,0.18,4.94
10021714,69,1,0,2016-02-14,2023-10-22,4.84,4.87,4.71,4.83,4.87,4.97,0.68,4.62
10021958,10,0,0,2016-04-23,2021-07-24,4.3,4.0,4.5,4.8,4.5,5.0,0.1,4.3
10059402,31,10,0,2016-02-09,2024-04-21,4.81,4.71,4.84,4.84,4.87,4.87,0.3,4.74
10059646,13,3,0,2016-05-11,2024-02-27,4.69,4.69,4.77,4.92,4.85,5.0,0.13,4.54
10082572,133,3,0,2015-12-28,2024-05-18,4.72,4.81,4.86,4.9,4.95,4.57,1.29,4.77
10097934,339,38,3,2016-01-17,2024-06-08,4.77,4.82,4.79,4.91,4.87,4.88,3.3,4.7
10104715,35,0,0,2016-10-03,2022-10-02,4.83,5.0,4.8,4.97,4.97,4.37,0.37,4.86
10311634,71,13,1,2016-03-25,2024-06-18,4.82,4.93,4.89,5.0,4.97,4.94,0.71,4.79
10384001,198,11,1,2016-03-13,2024-05-26,4.8,4.87,4.89,4.95,4.87,4.96,1.96,4.8
10403348,384,46,2,2016-01-15,2024-06-02,4.86,4.91,4.98,4.92,4.94,4.9,3.74,4.81
10405545,145,61,4,2016-03-11,2024-05-31,4.91,4.9,4.94,4.97,4.95,4.94,1.44,4.75
10429628,15,2,0,2017-03-15,2023-10-11,4.93,4.93,5.0,5.0,4.93,5.0,0.17,4.8
10436526,309,21,3,2016-03-07,2024-06-16,4.88,4.91,4.88,4.94,4.94,4.87,3.06,4.82
10453467,66,0,0,2016-01-18,2019-05-27,4.97,4.94,4.97,5.0,5.0,4.83,0.64,4.88
10526371,551,58,2,2016-04-18,2024-06-02,4.96,4.97,4.95,4.95,4.95,4.97,5.53,4.89
10542403,290,29,3,2016-06-27,2024-06-10,4.97,4.98,4.98,4.97,4.99,4.84,2.98,4.94
10543751,56,1,0,2016-03-25,2023-07-16,4.96,4.98,4.91,4.93,4.96,4.96,0.56,4.8
10543985,94,35,3,2016-03-03,2024-06-06,4.86,4.94,4.91,4.99,4.98,4.97,0.93,4.77
10544363,75,1,0,2016-03-12,2023-07-05,4.87,4.96,4.87,4.93,4.87,4.99,0.74,4.77
10551108,142,12,0,2016-03-17,2024-05-16,4.92,4.98,4.93,4.98,5.0,4.99,1.41,4.82
10617103,178,1,0,2016-03-07,2023-07-15,4.87,4.9,4.87,4.98,4.93,4.94,1.76,4.79
10626368,467,60,3,2016-02-21,2024-06-05,4.87,4.94,4.85,4.96,4.95,4.93,4.6,4.89
10659762,121,0,0,2016-10-31,2023-06-20,4.78,4.84,4.83,4.91,4.95,4.87,1.3,4.75
10685388,162,27,1,2016-03-06,2024-05-23,4.83,4.91,4.64,4.95,4.96,4.74,1.6,4.75
10694497,133,20,2,2017-06-11,2024-05-27,4.8,4.95,4.9,4.9,4.85,4.92,1.55,4.75
10860997,108,10,1,2016-08-10,2024-06-15,4.95,4.98,4.94,4.91,4.9,4.73,1.13,4.89
10875641,86,12,0,2016-03-24,2024-05-20,4.66,4.76,4.84,4.88,4.81,4.95,0.86,4.58
10978189,238,30,2,2016-05-25,2024-06-08,4.97,4.97,4.97,4.99,5.0,4.86,2.42,4.89
10999657,158,2,0,2016-06-19,2023-08-23,4.85,4.91,4.87,4.92,4.91,4.96,1.62,4.83
11036034,6,0,0,2016-03-19,2019-11-15,4.67,4.83,4.67,4.67,4.83,5.0,0.06,5.0
11087176,56,1,0,2016-03-06,2023-07-31,4.61,4.86,4.38,4.84,4.73,4.95,0.55,4.71
11126528,353,30,2,2016-03-04,2024-06-14,4.98,4.98,4.97,4.99,4.98,4.99,3.49,4.91
11144448,217,28,3,2016-03-20,2024-06-18,4.88,4.95,4.95,4.9,4.94,4.78,2.16,4.84
11168876,169,14,2,2016-04-05,2024-06-09,4.87,4.93,4.85,4.96,4.93,4.96,1.69,4.84
11176974,528,48,0,2016-03-14,2024-05-19,4.81,4.91,4.75,4.93,4.86,4.91,5.24,4.72
11183754,342,44,4,2016-03-08,2024-06-14,4.95,4.99,4.97,4.99,4.96,4.95,3.39,4.92
11296745,20,4,0,2018-10-08,2024-01-15,4.7,4.7,4.15,4.75,4.65,4.7,0.29,4.7
11357292,63,12,2,2016-10-23,2024-06-08,4.7,4.86,4.84,4.98,4.98,4.79,0.68,4.77
11362332,41,41,8,2023-12-14,2024-06-13,4.95,4.98,4.95,5.0,5.0,5.0,6.44,4.95
11371592,55,0,0,2016-03-16,2022-05-08,4.87,4.89,4.84,4.96,4.91,4.95,0.55,4.73
11413078,7,2,2,2017-10-02,2024-06-12,4.71,4.71,4.43,5.0,5.0,4.43,0.09,4.86
11413391,120,4,0,2016-09-18,2024-02-22,4.58,4.81,4.76,4.96,4.93,4.88,1.27,4.63
11455321,48,10,1,2016-10-18,2024-06-15,4.98,5.0,4.96,5.0,4.98,4.87,0.51,4.94
11528631,516,5,0,2016-03-06,2023-09-09,4.7,4.79,4.75,4.92,4.89,4.46,5.11,4.66
11529762,608,62,0,2016-03-10,2024-04-21,4.8,4.86,4.9,4.91,4.89,4.39,6.03,4.71
11530845,602,74,0,2016-03-09,2024-04-19,4.74,4.84,4.88,4.91,4.82,4.38,5.97,4.69
11543343,259,41,5,2016-03-20,2024-06-13,4.93,4.96,4.9,4.98,4.97,4.98,2.58,4.87
11553508,25,0,0,2016-05-13,2022-05-15,4.76,4.88,4.84,4.96,4.92,4.96,0.25,4.6
11553692,132,26,2,2016-04-12,2024-06-05,4.93,4.97,4.92,4.98,4.98,4.77,1.32,4.9
11555687,221,40,2,2017-07-14,2024-06-16,4.88,4.9,4.87,4.96,4.95,4.96,2.62,4.85
11599968,302,0,0,2016-11-13,2022-03-20,4.79,4.89,4.72,4.93,4.95,4.86,3.26,4.82
11637325,153,18,0,2016-12-31,2024-05-19,4.8,4.86,4.81,4.94,4.95,4.74,1.68,4.8
11639515,593,143,3,2016-05-01,2024-06-09,4.81,4.9,4.92,4.95,4.97,4.42,5.98,4.79
11689750,70,2,0,2016-05-15,2024-03-01,4.93,4.93,4.99,4.99,4.97,4.31,0.71,4.91
11714338,115,37,1,2016-05-25,2024-06-15,4.9,4.85,4.8,4.95,4.96,4.97,1.17,4.83
11720627,381,39,6,2016-03-24,2024-06-20,4.8,4.88,4.82,4.98,4.94,4.33,3.79,4.82
11721962,322,35,4,2016-03-14,2024-06-15,4.94,4.97,4.93,4.97,4.99,4.9,3.2,4.92
11759609,45,4,0,2016-05-17,2023-08-20,4.89,4.91,4.98,4.98,5.0,4.87,0.46,4.84
11767916,151,3,1,2016-04-01,2024-06-01,4.79,4.83,4.55,4.95,4.93,4.96,1.51,4.75
11809415,157,45,7,2016-05-30,2024-06-14,4.94,4.96,4.93,4.96,4.95,4.99,1.6,4.93
11838693,472,53,4,2016-05-04,2024-06-01,4.89,4.94,4.94,4.97,4.96,4.83,4.77,4.9
11848786,14,0,0,2016-04-14,2021-10-23,4.71,4.93,4.29,4.79,4.86,4.93,0.14,4.57
11865642,287,70,6,2017-12-18,2024-06-12,4.89,4.94,4.9,4.93,4.91,4.92,3.62,4.89
11866275,390,67,3,2016-03-21,2024-05-27,4.78,4.87,4.72,4.94,4.9,4.91,3.88,4.75
11868093,399,36,1,2016-03-21,2024-06-05,4.78,4.89,4.76,4.95,4.87,4.94,3.97,4.74
11868625,421,52,2,2016-03-21,2024-06-05,4.75,4.86,4.71,4.94,4.84,4.9,4.19,4.71
11911646,21,3,1,2016-04-16,2024-06-12,4.71,4.76,4.29,5.0,4.9,4.9,0.21,4.7
11946738,17,1,0,2018-03-21,2023-08-08,4.24,4.35,3.82,4.47,4.12,4.29,0.22,4.12
11970099,28,1,0,2016-11-06,2023-07-29,4.96,5.0,4.96,5.0,4.93,5.0,0.3,4.86
11970434,180,1,0,2016-06-04,2023-12-03,4.59,4.75,4.62,4.76,4.65,4.86,1.84,4.72
12007279,63,11,4,2016-04-06,2024-06-14,4.9,4.97,4.95,4.97,4.98,4.87,0.63,4.82
12026532,23,19,0,2023-06-03,2024-05-17,4.74,4.83,4.87,4.96,4.83,4.7,1.79,4.7
12113216,193,45,7,2022-04-02,2024-06-16,4.79,4.85,4.78,4.88,4.95,4.57,7.13,4.76
12152132,55,0,0,2016-04-10,2023-04-01,4.78,4.84,4.76,4.89,4.91,4.98,0.55,4.73
12173928,211,23,1,2016-09-11,2024-05-22,4.35,4.7,4.53,4.81,4.69,4.52,2.23,4.49
12174879,11,0,0,2016-04-25,2021-09-01,4.64,4.73,4.82,5.0,4.91,4.55,0.11,4.64
12202079,316,57,7,2016-04-12,2024-06-17,4.97,4.99,4.95,4.98,4.99,4.92,3.17,4.92
12243205,306,29,1,2016-05-29,2024-05-27,4.92,4.93,4.93,4.99,5.0,4.95,3.12,4.89
12253009,558,68,5,2016-05-03,2024-06-18,4.94,4.98,4.96,4.98,4.97,4.99,5.63,4.92
12289125,87,3,0,2016-11-16,2023-11-19,4.69,4.77,4.59,4.84,4.91,4.94,0.94,4.7
12314626,255,0,0,2016-04-15,2022-05-03,4.81,4.91,4.78,4.98,4.98,4.57,2.56,4.88
12396888,162,66,8,2016-05-31,2024-06-11,4.99,4.98,4.98,4.99,5.0,4.96,1.65,4.98
12399984,49,0,0,2016-06-10,2022-04-29,4.84,4.92,4.94,4.9,4.88,4.98,0.5,4.76
12400338,46,0,0,2016-05-06,2023-02-18,4.59,4.59,4.67,4.72,4.67,4.87,0.46,4.52
12423375,365,43,3,2016-05-28,2024-06-12,4.97,4.98,4.96,4.97,4.98,4.98,3.72,4.94
12446479,3,0,0,2018-01-11,2022-05-13,3.33,3.67,3.67,3.33,3.67,3.67,0.04,3.67
12532661,14,3,0,2016-05-30,2024-04-21,4.86,4.86,5.0,4.93,5.0,5.0,0.14,4.93
12535607,110,22,3,2018-03-13,2024-06-14,4.99,5.0,5.0,4.99,5.0,4.98,1.44,4.84
12539684,37,0,0,2016-06-19,2018-11-26,4.32,4.69,4.84,4.69,4.81,4.94,0.38,4.47
12543010,57,28,1,2016-06-17,2024-05-30,4.84,4.67,4.82,4.95,5.0,4.98,0.58,4.63
12603290,127,23,4,2016-05-16,2024-06-14,4.92,4.98,4.98,4.98,5.0,4.98,1.29,4.92
12623775,186,38,4,2016-07-02,2024-06-14,4.88,4.9,4.89,4.88,4.95,4.96,1.92,4.78
12623839,114,17,1,2016-05-04,2024-05-24,4.83,4.9,4.81,4.9,4.89,4.59,1.15,4.81
12637339,1,1,0,2023-07-08,2023-07-08,5.0,5.0,5.0,5.0,5.0,5.0,0.09,5.0
12656977,6,0,0,2016-10-15,2018-12-08,5.0,5.0,5.0,5.0,5.0,4.67,0.06,5.0
12758628,104,2,0,2016-12-03,2023-08-25,4.76,4.85,4.8,4.83,4.9,4.71,1.13,4.8
12758931,113,20,1,2016-05-21,2024-05-31,5.0,5.0,5.0,5.0,5.0,4.96,1.15,4.99
12784285,196,23,0,2016-05-12,2024-05-21,4.91,4.97,4.9,4.99,4.97,4.91,1.98,4.8
12833258,117,5,1,2016-07-05,2024-06-01,4.87,4.94,4.94,4.95,4.91,4.73,1.21,4.76
12850682,11,0,0,2016-06-29,2022-06-08,5.0,5.0,4.91,5.0,5.0,5.0,0.11,4.82
12851881,111,41,2,2021-05-02,2024-06-13,4.96,4.95,4.98,5.0,5.0,4.94,2.9,4.95
12864169,71,0,0,2016-10-09,2022-06-30,4.93,4.99,4.94,5.0,4.9,4.99,0.76,4.83
12865283,484,51,5,2016-11-03,2024-06-18,4.88,4.94,4.78,4.97,4.96,4.94,5.21,4.84
12866552,9,0,0,2016-07-01,2021-01-08,4.67,5.0,4.78,5.0,5.0,5.0,0.09,4.78
12866878,30,1,0,2016-10-06,2023-09-14,4.9,5.0,4.87,5.0,4.97,4.97,0.32,4.8
